trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
566,14:08:00,14:08:00,37378,2,0,0,0.8826
566,14:10:00,14:10:00,37377,3,0,0,1.1756
566,14:12:00,14:12:00,37376,4,0,0,1.5225
566,14:14:00,14:14:00,36994,5,0,0,1.7716
566,14:16:00,14:16:00,36995,6,0,0,2.0661
566,14:18:00,14:18:00,36996,7,0,0,2.4739
566,14:19:00,14:19:00,36997,8,0,0,2.7513
566,14:22:00,14:22:00,36998,9,0,0,3.4326
566,14:25:00,14:25:00,37002,10,0,0,4.8544
566,14:26:00,14:26:00,37003,11,0,0,5.5023
566,14:28:00,14:28:00,37004,12,0,0,6.7125
566,14:30:00,14:30:00,37005,13,0,0,7.2748
566,14:32:00,14:32:00,38229,14,0,0,8.1350
566,14:35:00,14:35:00,42673,15,0,0,9.0369
567,14:25:00,14:25:00,39348,1,0,0,0.0000
567,14:28:00,14:28:00,37378,2,0,0,0.8826
567,14:30:00,14:30:00,37377,3,0,0,1.1756
567,14:32:00,14:32:00,37376,4,0,0,1.5225
567,14:34:00,14:34:00,36994,5,0,0,1.7716
567,14:36:00,14:36:00,36995,6,0,0,2.0661
567,14:38:00,14:38:00,36996,7,0,0,2.4739
567,14:39:00,14:39:00,36997,8,0,0,2.7513
567,14:42:00,14:42:00,36998,9,0,0,3.4326
567,14:45:00,14:45:00,37002,10,0,0,4.8544
567,14:46:00,14:46:00,37003,11,0,0,5.5023
567,14:48:00,14:48:00,37004,12,0,0,6.7125
567,14:50:00,14:50:00,37005,13,0,0,7.2748
567,14:52:00,14:52:00,38229,14,0,0,8.1350
567,14:55:00,14:55:00,42673,15,0,0,9.0369
568,14:45:00,14:45:00,39348,1,0,0,0.0000
568,14:48:00,14:48:00,37378,2,0,0,0.8826
568,14:50:00,14:50:00,37377,3,0,0,1.1756
568,14:52:00,14:52:00,37376,4,0,0,1.5225
568,14:54:00,14:54:00,36994,5,0,0,1.7716
568,14:56:00,14:56:00,36995,6,0,0,2.0661
568,14:58:00,14:58:00,36996,7,0,0,2.4739
568,14:59:00,14:59:00,36997,8,0,0,2.7513
568,15:02:00,15:02:00,36998,9,0,0,3.4326
568,15:05:00,15:05:00,37002,10,0,0,4.8544
568,15:06:00,15:06:00,37003,11,0,0,5.5023
568,15:08:00,15:08:00,37004,12,0,0,6.7125
568,15:10:00,15:10:00,37005,13,0,0,7.2748
568,15:12:00,15:12:00,38229,14,0,0,8.1350
568,15:15:00,15:15:00,42673,15,0,0,9.0369
569,15:05:00,15:05:00,39348,1,0,0,0.0000
569,15:08:00,15:08:00,37378,2,0,0,0.8826
569,15:10:00,15:10:00,37377,3,0,0,1.1756
569,15:12:00,15:12:00,37376,4,0,0,1.5225
569,15:14:00,15:14:00,36994,5,0,0,1.7716
569,15:16:00,15:16:00,36995,6,0,0,2.0661
569,15:18:00,15:18:00,36996,7,0,0,2.4739
569,15:19:00,15:19:00,36997,8,0,0,2.7513
569,15:22:00,15:22:00,36998,9,0,0,3.4326
569,15:25:00,15:25:00,37002,10,0,0,4.8544
569,15:26:00,15:26:00,37003,11,0,0,5.5023
569,15:28:00,15:28:00,37004,12,0,0,6.7125
569,15:30:00,15:30:00,37005,13,0,0,7.2748
569,15:32:00,15:32:00,38229,14,0,0,8.1350
569,15:35:00,15:35:00,42673,15,0,0,9.0369
570,15:25:00,15:25:00,39348,1,0,0,0.0000
570,15:28:00,15:28:00,37378,2,0,0,0.8826
570,15:30:00,15:30:00,37377,3,0,0,1.1756
570,15:32:00,15:32:00,37376,4,0,0,1.5225
570,15:34:00,15:34:00,36994,5,0,0,1.7716
570,15:36:00,15:36:00,36995,6,0,0,2.0661
570,15:38:00,15:38:00,36996,7,0,0,2.4739
570,15:39:00,15:39:00,36997,8,0,0,2.7513
570,15:42:00,15:42:00,36998,9,0,0,3.4326
570,15:45:00,15:45:00,37002,10,0,0,4.8544
570,15:46:00,15:46:00,37003,11,0,0,5.5023
570,15:48:00,15:48:00,37004,12,0,0,6.7125
570,15:50:00,15:50:00,37005,13,0,0,7.2748
570,15:52:00,15:52:00,38229,14,0,0,8.1350
570,15:55:00,15:55:00,42673,15,0,0,9.0369
571,15:45:00,15:45:00,39348,1,0,0,0.0000
571,15:48:00,15:48:00,37378,2,0,0,0.8826
571,15:50:00,15:50:00,37377,3,0,0,1.1756
571,15:52:00,15:52:00,37376,4,0,0,1.5225
571,15:54:00,15:54:00,36994,5,0,0,1.7716
571,15:56:00,15:56:00,36995,6,0,0,2.0661
571,15:58:00,15:58:00,36996,7,0,0,2.4739
571,15:59:00,15:59:00,36997,8,0,0,2.7513
571,16:02:00,16:02:00,36998,9,0,0,3.4326
571,16:05:00,16:05:00,37002,10,0,0,4.8544
571,16:06:00,16:06:00,37003,11,0,0,5.5023
571,16:08:00,16:08:00,37004,12,0,0,6.7125
571,16:10:00,16:10:00,37005,13,0,0,7.2748
571,16:12:00,16:12:00,38229,14,0,0,8.1350
571,16:15:00,16:15:00,42673,15,0,0,9.0369
572,16:05:00,16:05:00,39348,1,0,0,0.0000
572,16:08:00,16:08:00,37378,2,0,0,0.8826
572,16:10:00,16:10:00,37377,3,0,0,1.1756
572,16:12:00,16:12:00,37376,4,0,0,1.5225
572,16:14:00,16:14:00,36994,5,0,0,1.7716
572,16:16:00,16:16:00,36995,6,0,0,2.0661
572,16:18:00,16:18:00,36996,7,0,0,2.4739
572,16:19:00,16:19:00,36997,8,0,0,2.7513
572,16:22:00,16:22:00,36998,9,0,0,3.4326
572,16:25:00,16:25:00,37002,10,0,0,4.8544
572,16:26:00,16:26:00,37003,11,0,0,5.5023
572,16:28:00,16:28:00,37004,12,0,0,6.7125
572,16:30:00,16:30:00,37005,13,0,0,7.2748
572,16:32:00,16:32:00,38229,14,0,0,8.1350
572,16:35:00,16:35:00,42673,15,0,0,9.0369
573,16:25:00,16:25:00,39348,1,0,0,0.0000
573,16:28:00,16:28:00,37378,2,0,0,0.8826
573,16:30:00,16:30:00,37377,3,0,0,1.1756
573,16:32:00,16:32:00,37376,4,0,0,1.5225
573,16:34:00,16:34:00,36994,5,0,0,1.7716
573,16:36:00,16:36:00,36995,6,0,0,2.0661
573,16:38:00,16:38:00,36996,7,0,0,2.4739
573,16:39:00,16:39:00,36997,8,0,0,2.7513
573,16:42:00,16:42:00,36998,9,0,0,3.4326
573,16:45:00,16:45:00,37002,10,0,0,4.8544
573,16:46:00,16:46:00,37003,11,0,0,5.5023
573,16:48:00,16:48:00,37004,12,0,0,6.7125
573,16:50:00,16:50:00,37005,13,0,0,7.2748
573,16:52:00,16:52:00,38229,14,0,0,8.1350
573,16:55:00,16:55:00,42673,15,0,0,9.0369
574,16:45:00,16:45:00,39348,1,0,0,0.0000
574,16:48:00,16:48:00,37378,2,0,0,0.8826
574,16:50:00,16:50:00,37377,3,0,0,1.1756
574,16:52:00,16:52:00,37376,4,0,0,1.5225
574,16:54:00,16:54:00,36994,5,0,0,1.7716
574,16:56:00,16:56:00,36995,6,0,0,2.0661
574,16:58:00,16:58:00,36996,7,0,0,2.4739
574,16:59:00,16:59:00,36997,8,0,0,2.7513
574,17:02:00,17:02:00,36998,9,0,0,3.4326
574,17:05:00,17:05:00,37002,10,0,0,4.8544
574,17:06:00,17:06:00,37003,11,0,0,5.5023
574,17:08:00,17:08:00,37004,12,0,0,6.7125
574,17:10:00,17:10:00,37005,13,0,0,7.2748
574,17:12:00,17:12:00,38229,14,0,0,8.1350
574,17:15:00,17:15:00,42673,15,0,0,9.0369
575,17:05:00,17:05:00,39348,1,0,0,0.0000
575,17:08:00,17:08:00,37378,2,0,0,0.8826
575,17:10:00,17:10:00,37377,3,0,0,1.1756
575,17:12:00,17:12:00,37376,4,0,0,1.5225
575,17:14:00,17:14:00,36994,5,0,0,1.7716
575,17:16:00,17:16:00,36995,6,0,0,2.0661
575,17:18:00,17:18:00,36996,7,0,0,2.4739
575,17:19:00,17:19:00,36997,8,0,0,2.7513
575,17:22:00,17:22:00,36998,9,0,0,3.4326
575,17:25:00,17:25:00,37002,10,0,0,4.8544
575,17:26:00,17:26:00,37003,11,0,0,5.5023
575,17:28:00,17:28:00,37004,12,0,0,6.7125
575,17:30:00,17:30:00,37005,13,0,0,7.2748
575,17:32:00,17:32:00,38229,14,0,0,8.1350
575,17:35:00,17:35:00,42673,15,0,0,9.0369
576,17:25:00,17:25:00,39348,1,0,0,0.0000
576,17:28:00,17:28:00,37378,2,0,0,0.8826
576,17:30:00,17:30:00,37377,3,0,0,1.1756
576,17:32:00,17:32:00,37376,4,0,0,1.5225
576,17:34:00,17:34:00,36994,5,0,0,1.7716
576,17:36:00,17:36:00,36995,6,0,0,2.0661
576,17:38:00,17:38:00,36996,7,0,0,2.4739
576,17:39:00,17:39:00,36997,8,0,0,2.7513
576,17:42:00,17:42:00,36998,9,0,0,3.4326
576,17:45:00,17:45:00,37002,10,0,0,4.8544
576,17:46:00,17:46:00,37003,11,0,0,5.5023
576,17:48:00,17:48:00,37004,12,0,0,6.7125
576,17:50:00,17:50:00,37005,13,0,0,7.2748
576,17:52:00,17:52:00,38229,14,0,0,8.1350
576,17:55:00,17:55:00,42673,15,0,0,9.0369
577,17:45:00,17:45:00,39348,1,0,0,0.0000
577,17:48:00,17:48:00,37378,2,0,0,0.8826
577,17:50:00,17:50:00,37377,3,0,0,1.1756
577,17:52:00,17:52:00,37376,4,0,0,1.5225
577,17:54:00,17:54:00,36994,5,0,0,1.7716
577,17:56:00,17:56:00,36995,6,0,0,2.0661
577,17:58:00,17:58:00,36996,7,0,0,2.4739
577,17:59:00,17:59:00,36997,8,0,0,2.7513
577,18:02:00,18:02:00,36998,9,0,0,3.4326
577,18:05:00,18:05:00,37002,10,0,0,4.8544
577,18:06:00,18:06:00,37003,11,0,0,5.5023
577,18:08:00,18:08:00,37004,12,0,0,6.7125
577,18:10:00,18:10:00,37005,13,0,0,7.2748
577,18:12:00,18:12:00,38229,14,0,0,8.1350
577,18:15:00,18:15:00,42673,15,0,0,9.0369
578,18:05:00,18:05:00,39348,1,0,0,0.0000
578,18:08:00,18:08:00,37378,2,0,0,0.8826
578,18:10:00,18:10:00,37377,3,0,0,1.1756
578,18:12:00,18:12:00,37376,4,0,0,1.5225
578,18:14:00,18:14:00,36994,5,0,0,1.7716
578,18:16:00,18:16:00,36995,6,0,0,2.0661
578,18:18:00,18:18:00,36996,7,0,0,2.4739
578,18:19:00,18:19:00,36997,8,0,0,2.7513
578,18:22:00,18:22:00,36998,9,0,0,3.4326
578,18:25:00,18:25:00,37002,10,0,0,4.8544
578,18:26:00,18:26:00,37003,11,0,0,5.5023
578,18:28:00,18:28:00,37004,12,0,0,6.7125
578,18:30:00,18:30:00,37005,13,0,0,7.2748
578,18:32:00,18:32:00,38229,14,0,0,8.1350
578,18:35:00,18:35:00,42673,15,0,0,9.0369
579,18:25:00,18:25:00,39348,1,0,0,0.0000
579,18:28:00,18:28:00,37378,2,0,0,0.8826
579,18:30:00,18:30:00,37377,3,0,0,1.1756
579,18:32:00,18:32:00,37376,4,0,0,1.5225
579,18:34:00,18:34:00,36994,5,0,0,1.7716
579,18:36:00,18:36:00,36995,6,0,0,2.0661
579,18:38:00,18:38:00,36996,7,0,0,2.4739
579,18:39:00,18:39:00,36997,8,0,0,2.7513
579,18:42:00,18:42:00,36998,9,0,0,3.4326
579,18:45:00,18:45:00,37002,10,0,0,4.8544
579,18:46:00,18:46:00,37003,11,0,0,5.5023
579,18:48:00,18:48:00,37004,12,0,0,6.7125
579,18:50:00,18:50:00,37005,13,0,0,7.2748
579,18:52:00,18:52:00,38229,14,0,0,8.1350
579,18:55:00,18:55:00,42673,15,0,0,9.0369
580,18:45:00,18:45:00,39348,1,0,0,0.0000
580,18:48:00,18:48:00,37378,2,0,0,0.8826
580,18:50:00,18:50:00,37377,3,0,0,1.1756
580,18:52:00,18:52:00,37376,4,0,0,1.5225
580,18:54:00,18:54:00,36994,5,0,0,1.7716
580,18:56:00,18:56:00,36995,6,0,0,2.0661
580,18:58:00,18:58:00,36996,7,0,0,2.4739
580,18:59:00,18:59:00,36997,8,0,0,2.7513
580,19:02:00,19:02:00,36998,9,0,0,3.4326
580,19:05:00,19:05:00,37002,10,0,0,4.8544
580,19:06:00,19:06:00,37003,11,0,0,5.5023
580,19:08:00,19:08:00,37004,12,0,0,6.7125
580,19:10:00,19:10:00,37005,13,0,0,7.2748
580,19:12:00,19:12:00,38229,14,0,0,8.1350
580,19:15:00,19:15:00,42673,15,0,0,9.0369
581,19:05:00,19:05:00,39348,1,0,0,0.0000
581,19:08:00,19:08:00,37378,2,0,0,0.8826
581,19:10:00,19:10:00,37377,3,0,0,1.1756
581,19:12:00,19:12:00,37376,4,0,0,1.5225
581,19:14:00,19:14:00,36994,5,0,0,1.7716
581,19:16:00,19:16:00,36995,6,0,0,2.0661
581,19:18:00,19:18:00,36996,7,0,0,2.4739
581,19:19:00,19:19:00,36997,8,0,0,2.7513
581,19:22:00,19:22:00,36998,9,0,0,3.4326
581,19:25:00,19:25:00,37002,10,0,0,4.8544
581,19:26:00,19:26:00,37003,11,0,0,5.5023
581,19:28:00,19:28:00,37004,12,0,0,6.7125
581,19:30:00,19:30:00,37005,13,0,0,7.2748
581,19:32:00,19:32:00,38229,14,0,0,8.1350
581,19:35:00,19:35:00,42673,15,0,0,9.0369
582,19:25:00,19:25:00,39348,1,0,0,0.0000
582,19:28:00,19:28:00,37378,2,0,0,0.8826
582,19:30:00,19:30:00,37377,3,0,0,1.1756
582,19:32:00,19:32:00,37376,4,0,0,1.5225
582,19:34:00,19:34:00,36994,5,0,0,1.7716
582,19:36:00,19:36:00,36995,6,0,0,2.0661
582,19:38:00,19:38:00,36996,7,0,0,2.4739
582,19:39:00,19:39:00,36997,8,0,0,2.7513
582,19:42:00,19:42:00,36998,9,0,0,3.4326
582,19:45:00,19:45:00,37002,10,0,0,4.8544
582,19:46:00,19:46:00,37003,11,0,0,5.5023
582,19:48:00,19:48:00,37004,12,0,0,6.7125
582,19:50:00,19:50:00,37005,13,0,0,7.2748
582,19:52:00,19:52:00,38229,14,0,0,8.1350
582,19:55:00,19:55:00,42673,15,0,0,9.0369
583,19:45:00,19:45:00,39348,1,0,0,0.0000
583,19:48:00,19:48:00,37378,2,0,0,0.8826
583,19:50:00,19:50:00,37377,3,0,0,1.1756
583,19:52:00,19:52:00,37376,4,0,0,1.5225
583,19:54:00,19:54:00,36994,5,0,0,1.7716
583,19:56:00,19:56:00,36995,6,0,0,2.0661
583,19:58:00,19:58:00,36996,7,0,0,2.4739
583,19:59:00,19:59:00,36997,8,0,0,2.7513
583,20:02:00,20:02:00,36998,9,0,0,3.4326
583,20:05:00,20:05:00,37002,10,0,0,4.8544
583,20:06:00,20:06:00,37003,11,0,0,5.5023
583,20:08:00,20:08:00,37004,12,0,0,6.7125
583,20:10:00,20:10:00,37005,13,0,0,7.2748
583,20:12:00,20:12:00,38229,14,0,0,8.1350
583,20:15:00,20:15:00,42673,15,0,0,9.0369
584,20:05:00,20:05:00,39348,1,0,0,0.0000
584,20:08:00,20:08:00,37378,2,0,0,0.8826
584,20:10:00,20:10:00,37377,3,0,0,1.1756
584,20:12:00,20:12:00,37376,4,0,0,1.5225
584,20:14:00,20:14:00,36994,5,0,0,1.7716
584,20:16:00,20:16:00,36995,6,0,0,2.0661
584,20:18:00,20:18:00,36996,7,0,0,2.4739
584,20:19:00,20:19:00,36997,8,0,0,2.7513
584,20:22:00,20:22:00,36998,9,0,0,3.4326
584,20:25:00,20:25:00,37002,10,0,0,4.8544
584,20:26:00,20:26:00,37003,11,0,0,5.5023
584,20:28:00,20:28:00,37004,12,0,0,6.7125
584,20:30:00,20:30:00,37005,13,0,0,7.2748
584,20:32:00,20:32:00,38229,14,0,0,8.1350
584,20:35:00,20:35:00,42673,15,0,0,9.0369
585,20:25:00,20:25:00,39348,1,0,0,0.0000
585,20:28:00,20:28:00,37378,2,0,0,0.8826
585,20:30:00,20:30:00,37377,3,0,0,1.1756
585,20:32:00,20:32:00,37376,4,0,0,1.5225
585,20:34:00,20:34:00,36994,5,0,0,1.7716
585,20:36:00,20:36:00,36995,6,0,0,2.0661
585,20:38:00,20:38:00,36996,7,0,0,2.4739
585,20:39:00,20:39:00,36997,8,0,0,2.7513
585,20:42:00,20:42:00,36998,9,0,0,3.4326
585,20:45:00,20:45:00,37002,10,0,0,4.8544
585,20:46:00,20:46:00,37003,11,0,0,5.5023
585,20:48:00,20:48:00,37004,12,0,0,6.7125
585,20:50:00,20:50:00,37005,13,0,0,7.2748
585,20:52:00,20:52:00,38229,14,0,0,8.1350
585,20:55:00,20:55:00,42673,15,0,0,9.0369
586,20:45:00,20:45:00,39348,1,0,0,0.0000
586,20:48:00,20:48:00,37378,2,0,0,0.8826
586,20:50:00,20:50:00,37377,3,0,0,1.1756
586,20:52:00,20:52:00,37376,4,0,0,1.5225
586,20:54:00,20:54:00,36994,5,0,0,1.7716
586,20:56:00,20:56:00,36995,6,0,0,2.0661
586,20:58:00,20:58:00,36996,7,0,0,2.4739
586,20:59:00,20:59:00,36997,8,0,0,2.7513
586,21:02:00,21:02:00,36998,9,0,0,3.4326
586,21:05:00,21:05:00,37002,10,0,0,4.8544
586,21:06:00,21:06:00,37003,11,0,0,5.5023
586,21:08:00,21:08:00,37004,12,0,0,6.7125
586,21:10:00,21:10:00,37005,13,0,0,7.2748
586,21:12:00,21:12:00,38229,14,0,0,8.1350
586,21:15:00,21:15:00,42673,15,0,0,9.0369
587,21:05:00,21:05:00,39348,1,0,0,0.0000
587,21:08:00,21:08:00,37378,2,0,0,0.8826
587,21:10:00,21:10:00,37377,3,0,0,1.1756
587,21:12:00,21:12:00,37376,4,0,0,1.5225
587,21:14:00,21:14:00,36994,5,0,0,1.7716
587,21:16:00,21:16:00,36995,6,0,0,2.0661
587,21:18:00,21:18:00,36996,7,0,0,2.4739
587,21:19:00,21:19:00,36997,8,0,0,2.7513
587,21:22:00,21:22:00,36998,9,0,0,3.4326
587,21:25:00,21:25:00,37002,10,0,0,4.8544
587,21:26:00,21:26:00,37003,11,0,0,5.5023
587,21:28:00,21:28:00,37004,12,0,0,6.7125
587,21:30:00,21:30:00,37005,13,0,0,7.2748
587,21:32:00,21:32:00,38229,14,0,0,8.1350
587,21:35:00,21:35:00,42673,15,0,0,9.0369
588,21:25:00,21:25:00,39348,1,0,0,0.0000
588,21:28:00,21:28:00,37378,2,0,0,0.8826
588,21:30:00,21:30:00,37377,3,0,0,1.1756
588,21:32:00,21:32:00,37376,4,0,0,1.5225
588,21:34:00,21:34:00,36994,5,0,0,1.7716
588,21:36:00,21:36:00,36995,6,0,0,2.0661
588,21:38:00,21:38:00,36996,7,0,0,2.4739
588,21:39:00,21:39:00,36997,8,0,0,2.7513
588,21:42:00,21:42:00,36998,9,0,0,3.4326
588,21:45:00,21:45:00,37002,10,0,0,4.8544
588,21:46:00,21:46:00,37003,11,0,0,5.5023
588,21:48:00,21:48:00,37004,12,0,0,6.7125
588,21:50:00,21:50:00,37005,13,0,0,7.2748
588,21:52:00,21:52:00,38229,14,0,0,8.1350
588,21:55:00,21:55:00,42673,15,0,0,9.0369
589,21:45:00,21:45:00,39348,1,0,0,0.0000
589,21:48:00,21:48:00,37378,2,0,0,0.8826
589,21:50:00,21:50:00,37377,3,0,0,1.1756
589,21:52:00,21:52:00,37376,4,0,0,1.5225
589,21:54:00,21:54:00,36994,5,0,0,1.7716
589,21:56:00,21:56:00,36995,6,0,0,2.0661
589,21:58:00,21:58:00,36996,7,0,0,2.4739
589,21:59:00,21:59:00,36997,8,0,0,2.7513
589,22:02:00,22:02:00,36998,9,0,0,3.4326
589,22:05:00,22:05:00,37002,10,0,0,4.8544
589,22:06:00,22:06:00,37003,11,0,0,5.5023
589,22:08:00,22:08:00,37004,12,0,0,6.7125
589,22:10:00,22:10:00,37005,13,0,0,7.2748
589,22:12:00,22:12:00,38229,14,0,0,8.1350
589,22:15:00,22:15:00,42673,15,0,0,9.0369
590,22:05:00,22:05:00,39348,1,0,0,0.0000
590,22:08:00,22:08:00,37378,2,0,0,0.8826
590,22:10:00,22:10:00,37377,3,0,0,1.1756
590,22:12:00,22:12:00,37376,4,0,0,1.5225
590,22:14:00,22:14:00,36994,5,0,0,1.7716
590,22:16:00,22:16:00,36995,6,0,0,2.0661
590,22:18:00,22:18:00,36996,7,0,0,2.4739
590,22:19:00,22:19:00,36997,8,0,0,2.7513
590,22:22:00,22:22:00,36998,9,0,0,3.4326
590,22:25:00,22:25:00,37002,10,0,0,4.8544
590,22:26:00,22:26:00,37003,11,0,0,5.5023
590,22:28:00,22:28:00,37004,12,0,0,6.7125
590,22:30:00,22:30:00,37005,13,0,0,7.2748
590,22:32:00,22:32:00,38229,14,0,0,8.1350
590,22:35:00,22:35:00,42673,15,0,0,9.0369
591,22:25:00,22:25:00,39348,1,0,0,0.0000
591,22:28:00,22:28:00,37378,2,0,0,0.8826
591,22:30:00,22:30:00,37377,3,0,0,1.1756
591,22:32:00,22:32:00,37376,4,0,0,1.5225
591,22:34:00,22:34:00,36994,5,0,0,1.7716
591,22:36:00,22:36:00,36995,6,0,0,2.0661
591,22:38:00,22:38:00,36996,7,0,0,2.4739
591,22:39:00,22:39:00,36997,8,0,0,2.7513
591,22:42:00,22:42:00,36998,9,0,0,3.4326
591,22:45:00,22:45:00,37002,10,0,0,4.8544
591,22:46:00,22:46:00,37003,11,0,0,5.5023
591,22:48:00,22:48:00,37004,12,0,0,6.7125
591,22:50:00,22:50:00,37005,13,0,0,7.2748
591,22:52:00,22:52:00,38229,14,0,0,8.1350
591,22:55:00,22:55:00,42673,15,0,0,9.0369
592,22:45:00,22:45:00,39348,1,0,0,0.0000
592,22:48:00,22:48:00,37378,2,0,0,0.8826
592,22:50:00,22:50:00,37377,3,0,0,1.1756
592,22:52:00,22:52:00,37376,4,0,0,1.5225
592,22:54:00,22:54:00,36994,5,0,0,1.7716
592,22:56:00,22:56:00,36995,6,0,0,2.0661
592,22:58:00,22:58:00,36996,7,0,0,2.4739
592,22:59:00,22:59:00,36997,8,0,0,2.7513
592,23:02:00,23:02:00,36998,9,0,0,3.4326
592,23:05:00,23:05:00,37002,10,0,0,4.8544
592,23:06:00,23:06:00,37003,11,0,0,5.5023
592,23:08:00,23:08:00,37004,12,0,0,6.7125
592,23:10:00,23:10:00,37005,13,0,0,7.2748
592,23:12:00,23:12:00,38229,14,0,0,8.1350
592,23:15:00,23:15:00,42673,15,0,0,9.0369
593,23:05:00,23:05:00,39348,1,0,0,0.0000
593,23:08:00,23:08:00,37378,2,0,0,0.8826
593,23:10:00,23:10:00,37377,3,0,0,1.1756
593,23:12:00,23:12:00,37376,4,0,0,1.5225
593,23:14:00,23:14:00,36994,5,0,0,1.7716
593,23:16:00,23:16:00,36995,6,0,0,2.0661
593,23:18:00,23:18:00,36996,7,0,0,2.4739
593,23:19:00,23:19:00,36997,8,0,0,2.7513
593,23:22:00,23:22:00,36998,9,0,0,3.4326
593,23:25:00,23:25:00,37002,10,0,0,4.8544
593,23:26:00,23:26:00,37003,11,0,0,5.5023
593,23:28:00,23:28:00,37004,12,0,0,6.7125
593,23:30:00,23:30:00,37005,13,0,0,7.2748
593,23:32:00,23:32:00,38229,14,0,0,8.1350
593,23:35:00,23:35:00,42673,15,0,0,9.0369
594,23:25:00,23:25:00,39348,1,0,0,0.0000
594,23:28:00,23:28:00,37378,2,0,0,0.8826
594,23:30:00,23:30:00,37377,3,0,0,1.1756
594,23:32:00,23:32:00,37376,4,0,0,1.5225
594,23:34:00,23:34:00,36994,5,0,0,1.7716
594,23:36:00,23:36:00,36995,6,0,0,2.0661
594,23:38:00,23:38:00,36996,7,0,0,2.4739
594,23:39:00,23:39:00,36997,8,0,0,2.7513
594,23:42:00,23:42:00,36998,9,0,0,3.4326
594,23:45:00,23:45:00,37002,10,0,0,4.8544
594,23:46:00,23:46:00,37003,11,0,0,5.5023
594,23:48:00,23:48:00,37004,12,0,0,6.7125
594,23:50:00,23:50:00,37005,13,0,0,7.2748
594,23:52:00,23:52:00,38229,14,0,0,8.1350
594,23:55:00,23:55:00,42673,15,0,0,9.0369
595,23:45:00,23:45:00,39348,1,0,0,0.0000
595,23:48:00,23:48:00,37378,2,0,0,0.8826
595,23:50:00,23:50:00,37377,3,0,0,1.1756
595,23:52:00,23:52:00,37376,4,0,0,1.5225
595,23:54:00,23:54:00,36994,5,0,0,1.7716
595,23:56:00,23:56:00,36995,6,0,0,2.0661
595,23:58:00,23:58:00,36996,7,0,0,2.4739
595,23:59:00,23:59:00,36997,8,0,0,2.7513
595,24:02:00,24:02:00,36998,9,0,0,3.4326
595,24:05:00,24:05:00,37002,10,0,0,4.8544
595,24:06:00,24:06:00,37003,11,0,0,5.5023
595,24:08:00,24:08:00,37004,12,0,0,6.7125
595,24:10:00,24:10:00,37005,13,0,0,7.2748
595,24:12:00,24:12:00,38229,14,0,0,8.1350
595,24:15:00,24:15:00,42673,15,0,0,9.0369
596,24:05:00,24:05:00,39348,1,0,0,0.0000
596,24:08:00,24:08:00,37378,2,0,0,0.8826
596,24:10:00,24:10:00,37377,3,0,0,1.1756
596,24:12:00,24:12:00,37376,4,0,0,1.5225
596,24:14:00,24:14:00,36994,5,0,0,1.7716
596,24:16:00,24:16:00,36995,6,0,0,2.0661
596,24:18:00,24:18:00,36996,7,0,0,2.4739
596,24:19:00,24:19:00,36997,8,0,0,2.7513
596,24:22:00,24:22:00,36998,9,0,0,3.4326
596,24:25:00,24:25:00,37002,10,0,0,4.8544
596,24:26:00,24:26:00,37003,11,0,0,5.5023
596,24:28:00,24:28:00,37004,12,0,0,6.7125
596,24:30:00,24:30:00,37005,13,0,0,7.2748
596,24:32:00,24:32:00,38229,14,0,0,8.1350
596,24:35:00,24:35:00,42673,15,0,0,9.0369
597,24:35:00,24:35:00,39348,1,0,0,0.0000
597,24:38:00,24:38:00,37378,2,0,0,0.8826
597,24:40:00,24:40:00,37377,3,0,0,1.1756
597,24:42:00,24:42:00,37376,4,0,0,1.5225
597,24:44:00,24:44:00,36994,5,0,0,1.7716
597,24:46:00,24:46:00,36995,6,0,0,2.0661
597,24:48:00,24:48:00,36996,7,0,0,2.4739
597,24:49:00,24:49:00,36997,8,0,0,2.7513
597,24:52:00,24:52:00,36998,9,0,0,3.4326
597,24:55:00,24:55:00,37002,10,0,0,4.8544
597,24:56:00,24:56:00,37003,11,0,0,5.5023
597,24:58:00,24:58:00,37004,12,0,0,6.7125
597,25:00:00,25:00:00,37005,13,0,0,7.2748
597,25:02:00,25:02:00,38229,14,0,0,8.1350
597,25:05:00,25:05:00,42673,15,0,0,9.0369
598,25:05:00,25:05:00,39348,1,0,0,0.0000
598,25:08:00,25:08:00,37378,2,0,0,0.8826
598,25:10:00,25:10:00,37377,3,0,0,1.1756
598,25:12:00,25:12:00,37376,4,0,0,1.5225
598,25:14:00,25:14:00,36994,5,0,0,1.7716
598,25:16:00,25:16:00,36995,6,0,0,2.0661
598,25:18:00,25:18:00,36996,7,0,0,2.4739
598,25:19:00,25:19:00,36997,8,0,0,2.7513
598,25:22:00,25:22:00,36998,9,0,0,3.4326
598,25:25:00,25:25:00,37002,10,0,0,4.8544
598,25:26:00,25:26:00,37003,11,0,0,5.5023
598,25:28:00,25:28:00,37004,12,0,0,6.7125
598,25:30:00,25:30:00,37005,13,0,0,7.2748
598,25:32:00,25:32:00,38229,14,0,0,8.1350
598,25:35:00,25:35:00,42673,15,0,0,9.0369
599,25:35:00,25:35:00,39348,1,0,0,0.0000
599,25:38:00,25:38:00,37378,2,0,0,0.8826
599,25:40:00,25:40:00,37377,3,0,0,1.1756
599,25:42:00,25:42:00,37376,4,0,0,1.5225
